housing_type,available_time,experience,has_children,has_other_pets,species,age,size,energy_level,good_with_children,good_with_pets,compatibility_score
2,5.732231944495915,0,0,1,2,17.466826152091993,1,0.8076618482357845,1,1,100.0
1,3.376493019992346,0,0,1,2,11.371443062804282,0,6.247739170331687,0,1,81.21166088497964
0,9.885216479954467,2,1,1,1,7.702013578810341,0,8.681760527142883,1,0,74.27454788527821
2,0.25237345848264203,2,1,0,0,2.2554111697830614,0,8.388642310312495,0,0,20.313686698025997
0,2.5264603062128668,0,0,0,2,18.935345709937785,1,3.7278275994185983,0,1,60.865850001930056
0,5.200740611111504,2,0,1,1,10.604380956419874,1,7.452338530569891,0,0,47.363495109992535
1,5.219530034785639,0,1,1,0,5.6585585816580775,0,4.274681455198776,0,1,55.00185028469762
1,5.889330749455642,2,0,0,0,7.00430260263019,1,8.401381643899494,0,1,71.9578531885393
1,7.5167617202291925,0,1,1,0,5.4139436184429535,2,5.3076195015502305,0,0,45.51371260468734
1,6.234778305192964,0,1,0,0,12.036196177139614,0,7.648570491050411,0,0,37.61798082719604
1,6.00281460528037,0,0,0,2,18.599271515610198,0,0.7857158229167172,0,1,100.0
2,0.5351446291304329,1,1,1,2,17.13387606653129,2,5.9002597160886285,0,0,14.425868883841236
0,3.7653028778929833,2,0,1,0,9.20761750851955,2,5.502841774693387,1,1,63.34656823793294
0,2.32055739701156,0,1,0,1,16.529987246020156,0,6.0997672173516015,1,1,75.01086658046478
0,2.6537011160197546,1,1,0,1,8.462109625526598,2,6.956416079155901,1,0,67.03914127826651
0,5.543374743403449,0,0,1,0,5.046142815172761,0,9.181089700341419,0,1,91.72478370211829
1,1.9950531492960843,1,1,1,0,19.66830230532856,1,7.85682081776031,0,0,0.0
0,2.9394910101689753,0,0,0,1,6.077751359416437,2,2.196379914349047,1,0,33.725825974815564
2,2.370847085173401,0,1,0,0,6.474484619738168,0,8.25896269292096,1,1,81.32897770255809
2,9.485029432181948,1,1,0,0,19.793857355730445,0,1.2207967761509564,0,0,100.0
0,9.446657321710951,1,1,1,2,2.6785498633130977,0,6.221985856750695,1,1,100.0
0,6.099415585960517,2,1,1,2,15.210679760193901,2,8.827538082459432,0,0,0.0
2,9.245224687318998,2,0,1,0,18.71625516965453,1,1.0112205421490394,1,1,100.0
2,7.858126454683731,1,1,0,0,10.235899885508372,1,8.496926533102606,0,1,44.28584198296481
1,5.899478828018088,2,1,0,2,0.05043523405640071,2,7.986207342302456,0,1,64.87111094888067
2,0.06435211496795712,1,1,1,0,7.501178882262125,0,5.037754338390707,0,0,0.0
1,7.725162860794041,2,0,0,2,2.231379847696542,0,3.088976022954041,0,1,90.04509225761213
1,7.0248834158846885,0,0,0,2,8.323753218673914,0,4.054382280715439,1,1,75.05803438493015
1,6.15253653282414,2,0,0,1,15.800535232845693,2,9.686581357002117,0,1,70.10808378635866
1,7.604243116824717,0,0,0,2,8.774230977676009,2,2.0169755615184637,0,0,100.0
1,5.1292216477476575,0,1,0,1,8.63850242691845,0,5.796042878298953,1,1,70.23567151115353
0,7.0408327132133905,2,1,1,1,11.135789538376933,0,0.8324074787868385,1,1,100.0
2,9.351720867264934,1,1,1,2,11.633811694953604,0,2.1789306418917223,1,1,100.0
1,3.758050158460863,0,0,1,0,17.125926175979426,2,7.633163880745206,0,0,55.785900465094734
2,7.081218349006254,0,0,1,2,6.16710878457903,2,3.025990403605272,0,1,100.0
2,4.756878180109587,2,1,1,1,16.43342528736032,1,9.857660705627346,1,0,51.65236808192597
1,6.743996518139816,1,1,0,2,11.318674973840945,0,5.0081704309384,1,0,94.4758887094883
0,7.628933355543641,1,1,0,2,6.010590994342939,0,5.165393253077428,1,0,100.0
1,0.4545250043579596,2,0,0,1,5.902520880121543,1,0.3631473933573526,0,0,58.67536487048824
0,6.466004439486619,1,1,1,2,7.22275034211449,0,9.56526749577266,1,0,72.58008018803777
2,2.2674118440694455,2,1,0,2,12.45386485239951,1,1.7423344088441794,1,1,93.01271903400857
0,6.700325378075668,2,0,0,1,4.616234627198983,2,5.3834059881044265,0,1,61.020912940605186
0,4.683301859338135,2,0,0,0,18.406671233445348,1,3.956746099587316,0,0,69.71246753464335
0,7.735527418648872,0,1,1,1,11.498251683558006,1,4.155847007446058,0,0,7.139707635250648
2,1.2340081520559643,0,0,0,1,18.400315539920136,2,6.433001660361084,1,1,55.12626029412656
2,6.2632235165619505,0,1,0,2,0.9280871715830941,0,6.620886770924774,0,1,22.541539732931223
0,2.784707289275523,2,1,1,1,6.852227409229467,1,1.5428861485809686,0,1,53.811866971101786
0,8.529819953305914,0,1,1,2,0.45615321375246154,1,4.9958665312189225,1,0,65.8284822244942
1,9.283835056363074,0,1,0,2,5.445036301959396,0,7.90477449141857,0,1,45.35557654625826
0,9.963982936790554,0,0,1,2,17.240129445371764,1,4.432864835522295,1,1,100.0
1,7.960074024272833,2,0,0,1,0.732194316844017,2,1.6580447082658012,1,0,100.0
0,7.537340704280045,2,0,1,1,8.722941998314898,1,3.132169431566907,0,0,63.79704095656254
1,2.1550075886755105,2,1,0,2,2.3513414094645557,0,2.1237956410507017,1,1,85.01115468098273
2,3.3600705899010874,0,1,0,0,8.336813185207355,0,1.2581746791483706,1,1,100.0
0,4.6568254176227954,1,1,1,0,16.777031685287547,1,3.7758112743535377,1,0,65.42166875229886
0,7.733810477822497,0,0,1,1,12.461420668050383,0,5.409362431980751,0,1,79.4167988273958
0,9.149658650779687,0,0,1,2,14.735126906628464,0,0.7275152527663176,1,1,100.0
0,1.8913910002298462,2,1,1,2,6.98208230899162,1,6.038233722281834,1,1,86.21052143484097
1,9.223674846701028,2,0,0,1,18.88795390020283,1,9.930244401696076,0,1,57.992750073712386
0,6.95624652354058,0,0,1,0,14.185241875590002,0,9.641249320200837,0,1,92.91530961600152
2,6.107707306850386,0,0,0,1,8.435976385690617,1,8.29173481999159,1,0,55.422739644207695
2,1.9984127128193951,1,0,0,1,8.529296004541099,2,2.6634111280240305,1,1,61.93586760061659
0,0.5552503280915055,1,1,0,2,18.373683558865952,1,0.22407596479367298,0,1,27.6305033707254
2,5.684648985079399,2,0,1,1,11.528093868707836,0,8.33541702882851,1,0,40.55474608285748
0,6.515156833288924,1,1,0,0,14.127584198060834,2,0.5572023197871323,0,1,79.56023588638224
0,2.1078144935468823,1,0,0,1,8.340704490263416,0,2.056280814707704,0,1,72.72666542586747
2,5.564562058254564,2,1,1,2,4.473855295294282,0,5.4445321544678436,0,0,6.571809267425141
0,8.564934027625736,1,1,0,0,14.471185839888372,2,1.7837803914364359,1,0,100.0
2,8.3506594545502,0,0,0,2,12.156475442827757,1,8.337883312986419,0,1,65.87346005407366
1,9.273551805862972,1,1,0,1,10.026857608495588,0,7.771596962598291,0,0,35.52876102149945
0,3.6588580955688044,2,1,1,1,12.480418799889277,1,7.557695057372498,0,1,37.51953288139949
1,3.180495725509187,0,0,0,1,4.165711721284673,1,8.161276158975765,1,1,31.647187715680797
2,7.494260059808086,1,1,0,2,15.878774130639126,2,2.197017802646121,1,0,100.0
1,4.31112405097005,0,0,0,1,18.963256100406117,0,7.288923761497493,0,0,49.190848818194176
1,0.8754866402778061,0,1,1,0,17.822062883354054,2,3.5528150259176474,0,1,63.89857734274239
2,2.8280113067049975,1,0,1,0,6.428714906140343,2,6.668447595683995,1,1,96.36201965157188
1,4.185822855314891,1,0,1,2,8.120115465641518,0,1.2202172863117478,1,1,99.21885716913988
1,2.92516425476252,2,0,0,2,16.168045995951225,0,7.055865800645149,1,0,58.81635822569666
2,3.322055709473216,2,0,0,2,11.902342616492076,2,9.721077279007796,0,0,76.68571365829102
1,2.9377590617439076,0,0,0,1,10.958288873532984,2,0.4360036531871625,1,1,95.057447618817
2,0.41499167183079444,2,1,0,0,18.532839350668905,2,0.9382890116708476,0,1,45.25479625290456
1,6.370947008244425,0,1,0,0,10.720499219541015,0,1.2363676733801388,0,1,84.57607847410108
2,5.972924203534693,0,0,1,0,10.298773591746198,0,4.305639049413013,1,1,100.0
2,6.533834984786806,2,1,0,2,0.840371825327193,2,2.9078018493305366,0,1,72.6371664041744
1,1.9230989603362747,2,1,0,2,1.3883391718027527,0,8.069201535406936,0,1,22.66514758563771
1,2.956545416124853,2,1,1,1,0.14840615761300358,0,4.737872392009615,1,1,94.9351867655195
1,6.196159269449223,1,0,1,2,18.264884515672673,0,4.845373426885525,0,1,80.92946006716406
0,5.996275684599214,0,0,0,0,8.167733200354013,1,7.170381013253538,0,1,81.41326066367466
0,5.063303093542678,0,1,1,1,9.371227522668251,1,3.619689825357457,1,0,59.939881325106775
0,3.5041325001019743,0,0,1,2,16.90773895184924,2,3.532072474204635,0,0,20.87977420210803
2,9.129310047746898,2,0,1,2,12.18492620751556,1,7.569263876274804,1,1,97.21120510026101
1,3.397702422988438,2,1,0,0,12.190031927811622,2,7.800417458367647,1,1,100.0
2,4.556191564372516,2,0,1,1,5.930688587096249,2,0.14398772532819515,0,0,100.0
0,6.781138309542087,2,0,0,2,16.678167478490384,0,1.4379047584073301,0,0,100.0
1,5.430214308667641,2,0,1,2,3.3165995207898757,2,2.130981811484798,1,0,76.6801918329262
2,3.468859763643856,1,0,0,1,1.062991843458958,2,3.5160046875787634,1,0,74.55180011367436
1,4.356447904565099,2,0,0,1,3.832067150370646,2,2.9144808343195305,0,1,80.41265404523409
2,7.944808178535061,0,1,0,2,5.354744375491293,2,6.685200483882765,0,1,51.62403343591193
1,2.781291554866124,2,0,1,2,5.646221157084135,0,8.281352338029581,0,0,38.43564360579583
0,1.4225523977681542,0,0,1,0,13.410271972375352,0,1.9208698235602417,1,1,98.20629545269634
0,3.131632018297771,2,1,1,1,4.35649174657287,2,5.629800606019484,0,1,31.522701503374137
1,8.495342154879014,2,1,0,2,13.53316608989969,1,3.6781625108103597,0,1,67.41237535687635
2,0.8898971485634666,0,0,1,2,1.8226434646759948,1,5.057778750460619,0,0,20.82487269102293
0,9.916960733724519,0,1,1,2,2.9440492219581804,2,6.207578417833939,0,0,0.0
0,5.410028989276626,0,0,0,2,10.176428969819899,0,8.935998186820111,1,1,66.32371987498159
0,9.84845743967094,0,1,1,0,18.437916051532852,2,1.9229266782728072,1,0,94.48498897162474
1,9.389964220859776,1,0,0,1,17.19135177622228,2,0.8700658705606035,0,0,100.0
1,4.528137142109168,0,1,1,2,19.375068848856063,0,6.272119190453525,0,0,5.845988325619915
2,1.984910746053491,2,0,0,1,13.009581305563419,1,3.941308487726265,1,1,47.74131745033911
2,1.6488477656513845,2,1,0,1,13.51629732832184,2,1.6290269329298857,0,1,52.94823803663932
2,2.399893638699575,1,0,1,2,12.500459978629841,0,1.170871673548447,1,1,89.05194831139727
1,7.101326405645373,0,0,0,2,12.456378457163947,0,5.589097868740298,1,0,61.42392969367446
1,2.7294999473148787,2,0,1,2,2.942406901351693,2,3.004705945281956,1,0,52.68214404658876
2,3.414252696042983,1,1,1,0,10.874779123278573,0,9.974263795859779,1,1,100.0
2,4.487788039946148,2,1,1,2,7.721358669034515,2,4.05900819330714,0,0,27.113439444506895
1,9.132326804214564,1,0,1,1,8.85074431554587,1,2.122866087651827,1,0,78.49497467436606
2,1.893934178848461,1,0,0,1,10.472011461184747,2,6.288490451172778,0,0,61.269543356464354
0,0.050265526098031144,0,0,0,0,2.567923436045032,1,2.442548896905069,0,0,36.51379199016672
1,0.6009641037817015,1,0,0,2,7.189754677042397,0,4.940860432311611,1,1,54.70105493820518
2,9.047663416801178,2,1,1,2,1.2689912175320717,2,4.825761837210074,1,1,100.0
1,6.475164648433632,2,1,1,0,19.593362608447983,0,4.535576297157372,1,0,71.63975569748567
0,2.7304061932780677,0,1,0,0,2.370560576402523,2,7.9608569626957495,0,1,0.0
1,1.771925010111911,0,0,0,2,5.17049477089909,0,2.1661300146618387,1,1,60.49180244719395
1,2.9426673663711433,1,0,1,2,17.825858534067944,1,9.0430730507047,1,1,64.72427852868545
1,1.147969272512801,0,1,1,1,9.654200924782836,2,7.913405032135343,1,0,49.15635153163806
1,9.41532910284441,2,1,1,2,2.712744030412606,0,3.3312236424332378,0,1,71.36300049665097
0,7.8420617436526685,2,1,0,2,7.6846107607869785,2,1.8060250628013852,1,0,100.0
1,4.6239117691254075,0,1,1,1,2.3173598838277165,2,2.7953502450674126,1,1,100.0
1,8.649626051152019,0,0,0,1,4.004319941690035,1,3.3263624690907836,1,1,66.86669939807034
2,2.494582042932323,0,0,1,1,1.0405969389969005,0,5.569331688070466,0,1,51.023038826167536
1,7.171205684721935,1,0,0,1,8.764549890981998,2,0.46368168813650135,1,1,100.0
2,8.561324990137434,1,1,1,0,16.132722434505197,2,9.143591298520532,0,0,31.581994024941487
0,3.567687116232726,2,0,0,1,11.71938357399791,2,0.9867485666111098,0,1,66.02213396884348
0,7.574644454507177,1,1,0,0,12.126906109692236,2,2.792733941000348,0,1,43.621320679470756
0,2.9507234926430934,1,1,0,1,4.011680601664807,2,1.0928743795296658,0,1,15.980737229958073
0,2.988571352590308,1,1,1,1,6.87787686504733,0,2.5667282652566015,0,1,56.70510047404193
2,1.0705717855418606,1,1,0,1,16.90484207681664,2,8.376738186088083,1,1,87.7037871628627
1,4.400580465093987,2,1,0,2,1.7571236865302908,2,6.151758113832423,1,0,99.08153302503938
0,7.297119064974222,0,0,1,0,17.158613073370674,2,2.2732322508948064,0,0,56.640477426414265
1,9.40220805571285,2,0,0,1,9.673800525295713,0,8.717585297993377,0,0,69.67273351767369
2,6.037969919290961,1,0,0,2,16.742948626502347,2,8.007120592184847,0,0,83.03795756511364
2,8.63135537735739,0,1,1,0,6.360128387888007,2,7.536492823215806,0,1,75.36943527563955
2,8.224946492902271,0,0,0,0,6.7768590316604165,1,8.47632698385713,1,0,70.31242405049511
0,1.7334305297528085,0,1,1,2,15.032097366462855,1,6.196496815183151,1,0,45.1824878315551
1,4.858174289126315,2,0,0,0,15.699923467844403,2,5.0143736021123235,0,1,78.41033680557486
1,1.1692353552539148,0,1,1,2,4.592893559802935,2,3.739350261713894,0,0,12.236234754028885
1,6.821531615616349,2,1,0,1,19.45742649643811,1,2.2376402040769836,0,0,58.643637842512184
2,9.49899668246076,2,0,0,2,1.689802084896579,0,5.574116576468948,1,1,74.26983355686475
0,1.370894580787565,1,1,0,0,1.3700592620426177,0,8.894923457140884,0,0,25.683213730394698
2,7.338831308025413,1,0,1,0,11.910084305722055,1,5.93981788992325,1,0,49.75798081876157
2,6.3223815086786095,0,0,0,1,14.454815355432428,2,9.196068617206368,1,0,70.59416861438874
1,5.836050370080997,0,0,0,2,19.217722584499477,1,3.5691736959316356,0,0,73.90458518564763
2,3.9012023468833923,1,1,1,1,8.098915615977232,0,6.951379725274976,1,1,100.0
1,3.5513164775381254,2,1,1,2,0.5058281797926623,1,6.486654724626412,0,0,4.805544284030938
0,0.4524918901888786,2,1,1,2,12.057926788928139,0,6.704338440627419,1,1,100.0
1,2.1790870825201347,1,1,0,2,5.793920411975437,2,6.450420122407926,0,1,45.31921474482707
0,0.15176882286826898,2,0,0,1,8.658942423908044,2,2.216546749371168,0,1,32.748862628876466
1,5.814171055820205,1,1,0,1,9.769389644998705,2,1.4359089828314897,0,1,90.62641883498617
2,1.0585323587790885,1,0,1,0,1.2902522147606765,0,9.786282562320586,0,0,27.573887017148593
2,8.730193940297161,0,0,1,1,9.719635691282056,1,0.452951288425012,0,0,100.0
0,5.231430206971652,0,1,0,2,8.526393336086295,2,4.6773648702827035,0,0,30.017048772879782
0,6.9968990905870845,1,1,0,2,14.250885305731863,0,4.250803171418619,1,1,100.0
0,4.108570918404965,0,0,1,2,12.913318224246893,2,3.6001895821507626,1,1,57.88804725823665
1,5.605798090010486,1,1,1,1,3.7043143630112207,1,7.819838535767095,0,1,34.33063929548854
1,9.426591769666304,2,0,1,0,4.12277836420794,2,7.453502883125159,1,0,76.06358054712328
0,0.8273403962367076,2,1,0,1,5.020123575487466,0,9.052249235299403,0,0,38.89988025499825
2,2.5393777192369615,2,1,1,0,3.5790088059435465,0,3.954875261869222,1,0,57.62370724380251
1,7.799883269105443,2,0,1,1,13.144263993369343,2,5.6417952792945965,1,0,51.71401753273289
1,0.9873720688266585,1,0,1,2,19.88860358400541,2,8.923070473421205,0,0,40.96082834331579
1,0.7566110390411085,2,0,1,0,13.042166810318731,0,9.938480628553844,0,0,26.317071754036
0,3.6154139875403857,2,1,0,1,12.133630923825825,2,9.69294362365355,1,1,54.292562822936524
0,0.9216795847243231,2,1,1,2,8.19855866702145,2,7.178438712687342,1,1,61.981880277138146
0,5.850784422062031,2,1,0,0,6.251605177195215,2,1.432275578101796,1,0,95.06186163081946
0,2.262752508165998,1,0,0,0,18.221475138129584,1,0.23186011793026595,1,1,100.0
0,8.956979631993724,2,0,1,2,19.38003748284306,1,8.25218356402942,1,0,40.94353084546425
2,7.835000808452567,0,1,1,2,9.935523511754557,1,8.409420244918254,1,1,100.0
2,6.997052060994761,0,0,0,1,5.80400991013115,2,7.4636090826346955,0,0,65.42758600131297
0,6.169440273845019,0,1,1,1,15.402444153395354,0,2.7992348599922012,1,0,66.8232566460244
1,8.634657303414633,0,0,0,2,2.649135817337569,2,6.398178595985266,0,0,80.88799904121716
0,2.2306206154275685,0,1,1,1,15.311764752873632,2,3.1624844181527423,1,1,58.762452486671975
2,8.731088427642277,0,1,0,2,16.378967486226774,1,4.506482461009247,0,0,50.67653020217446
2,7.894922984240523,1,1,0,2,2.4980788925433473,0,3.824350849805105,0,1,43.454002423704274
1,7.481608263876856,0,0,0,1,19.537229375931275,1,9.136400867900555,0,0,45.70079925065039
2,5.612556780749241,2,0,1,1,19.710245807769567,0,2.3415733074387557,0,1,90.48661900732814
0,2.462441609706001,0,1,0,0,18.734389586547024,2,5.776109045737502,1,1,62.01166250019886
1,4.235479159918963,1,1,0,0,9.920696188125287,2,3.6098152903385916,0,0,63.19550552136613
0,7.935706545388016,0,1,1,1,4.921482845536569,2,6.630711119142258,0,0,0.0
0,0.31778484357324444,2,1,1,1,11.64018561763826,0,5.645631411774749,1,0,56.72618349187319
1,7.820507692637583,2,1,0,1,8.398676769428715,1,9.239776813659406,1,1,92.80229775163151
0,2.400707404875665,1,1,0,0,4.118972894343942,1,1.0161215170121318,1,0,88.36628179228195
2,1.4430920072160303,1,0,1,1,8.473528192356952,1,2.206408397567634,0,0,34.43177068486032
0,1.1570131818030216,1,0,0,0,13.27779671355181,0,7.663479638310559,1,1,67.94707440981993
1,0.2725001195081511,1,0,1,0,1.4182662157198211,0,3.687868398948434,0,1,57.75085367820574
1,5.2358648522145295,0,0,1,0,6.668360028920331,2,1.6578378622872392,0,1,100.0
1,2.182598726937295,0,1,1,0,0.35589780025650386,1,5.033212592453877,0,0,0.0
0,9.894317657796316,2,1,0,2,14.989910109233513,0,6.521420616113862,1,0,100.0
1,5.7443675587220575,1,1,1,1,12.813825352334016,1,0.4482671415349859,0,0,78.11682003858868
1,1.3788526935601042,1,0,0,1,1.2534426940393173,1,2.916218893674447,0,0,51.067166165524654
0,6.887625408113653,0,0,0,2,19.294751192039357,0,8.094225376960429,0,1,73.25453604143154
2,8.977435665097254,1,1,1,1,0.45243114254201355,0,5.2024456661019425,1,1,100.0
0,7.451794953696144,2,0,1,0,11.799212929521772,2,0.3537921517331999,1,1,100.0
1,0.7643986103944767,2,0,1,2,15.527349235981116,2,2.8195100527470087,0,0,44.356311441658605
1,8.958841811926595,1,1,1,0,15.75792626089446,2,6.391406559794214,0,1,62.544453424407656
0,7.9392938585996475,2,1,0,2,0.6857027118640757,1,1.9935946957802475,0,0,68.95482744896859
2,1.5830390010561435,2,1,0,0,18.128302652808785,1,8.273914062194143,0,1,20.808471391275575
1,0.5178588873281686,0,0,1,1,18.369033438542445,2,6.765759070836642,1,1,69.46906558751206
1,5.573105753143085,2,1,0,1,11.227807463087453,1,4.713790609477932,0,0,39.98272699586031
1,1.560358113399769,1,1,1,1,9.641663977742922,1,9.156237810667848,1,1,82.71277696380513
0,8.34590952595272,1,1,0,2,0.8973492612519962,1,3.9180077092466172,0,1,45.46201792971992
1,3.5833465667167372,2,0,0,1,11.239082850197374,1,2.3507341056408526,0,0,64.2709650255445
2,9.128924447365755,1,0,0,2,8.187581635404616,0,6.614029925267008,1,1,68.76040323243305
1,5.656881721410057,0,1,1,0,15.456128148173123,0,5.732951874701485,0,0,13.252464280632747
1,1.8267238423966814,2,1,0,1,8.077671337721757,2,3.352479009312251,0,1,46.09462831632322
2,1.395988673598001,2,0,0,0,13.671616666494195,2,3.4366456132397714,1,1,83.29019997250293
1,5.764724375577539,2,0,0,1,2.028162924750616,1,3.982103086341018,0,0,70.21168837153144
0,7.618836118624439,1,1,0,0,2.659045415319339,1,2.911385674793693,1,0,100.0
0,7.815056477421821,1,0,1,2,2.794203812983167,0,7.102414063609225,1,0,44.52770424739971
0,2.757574044412813,2,1,0,1,0.9105099959948704,1,6.513584050512053,0,1,28.520926904666503
2,2.042467589121675,1,1,1,2,10.826577185396076,1,4.407776525463927,1,1,92.23479375501684
1,0.16756304492382412,1,0,1,2,15.87935452087272,2,3.9785467577923717,1,0,39.68657162152362
0,6.791991512011694,2,1,0,0,12.208224073873321,1,3.650512693597051,0,0,56.40614634319479
2,0.7656825843353898,2,1,0,1,11.499097711057125,0,2.8346832139225353,0,0,27.695065320491278
1,4.207612017659258,1,0,1,2,13.61247856805473,1,0.8569666315705937,0,0,65.89398845317302
2,6.016821640182961,2,1,1,0,6.792906461440296,1,2.682046855225005,1,1,100.0
0,9.37108944919677,2,0,1,0,7.2390814329645785,1,3.2120134869306503,0,1,100.0
0,3.1180213695576864,2,1,0,0,6.285401964418451,1,5.476840062653433,1,0,85.51416116610798
0,2.497721624465198,2,1,0,1,14.242178657071511,1,7.737885090780497,0,0,27.150462797502556
2,6.541601542860985,1,0,1,1,3.232806713415486,0,3.9570214483403165,0,1,87.22961781391578
